Stock_ID,Date,Product_ID,Opening_Stock,Received,Sold,Adjustments,Closing_Stock
4046,2025-03-01,136,0,0,0,0,0
4047,2025-03-01,137,0,0,0,0,0
4048,2025-03-01,138,3,0,0,0,3
4049,2025-03-01,139,22,0,1,0,21
4050,2025-03-01,140,0,0,0,0,0
4051,2025-03-01,141,3,0,1,0,2
4052,2025-03-01,142,29,0,2,0,27
4053,2025-03-01,143,38,0,0,0,38
4054,2025-03-01,144,0,0,0,0,0
4055,2025-03-01,145,15,0,0,0,15
4056,2025-03-01,146,6,0,0,0,6
4057,2025-03-01,147,0,0,0,0,0
4058,2025-03-01,148,9,0,0,0,9
4059,2025-03-01,149,19,0,0,0,19
4060,2025-03-01,150,5,0,0,0,5
4061,2025-03-01,151,45,0,1,0,44
4062,2025-03-01,152,24,0,0,0,24
4063,2025-03-01,153,0,0,0,0,0
4064,2025-03-01,154,0,0,0,0,0
4065,2025-03-01,155,9,0,0,0,9
4066,2025-03-01,156,22,0,2,0,20
4067,2025-03-01,157,27,0,0,0,27
4068,2025-03-01,158,27,0,1,0,26
4069,2025-03-01,159,19,0,2,0,17
4070,2025-03-01,160,24,0,0,0,24
4071,2025-03-01,161,22,0,0,0,22
4072,2025-03-01,162,0,0,0,0,0
4073,2025-03-01,163,9,0,0,0,9
4074,2025-03-01,164,22,0,1,0,21
4075,2025-03-01,165,5,0,0,0,5
4076,2025-03-01,166,15,0,1,0,14
4077,2025-03-01,167,21,0,0,0,21
4078,2025-03-01,168,31,0,0,0,31
4079,2025-03-01,169,7,0,0,0,7
4080,2025-03-01,170,23,0,2,0,21
4081,2025-03-02,101,23,0,2,0,21
4082,2025-03-02,102,0,0,0,0,0
4083,2025-03-02,103,0,0,0,0,0
4084,2025-03-02,104,12,0,0,0,12
4085,2025-03-02,105,11,0,0,0,11
4086,2025-03-02,106,25,0,1,0,24
4087,2025-03-02,108,9,0,0,0,9
4088,2025-03-02,109,12,0,0,0,12
4089,2025-03-02,110,27,0,2,0,25
4090,2025-03-02,112,42,0,4,0,38
4091,2025-03-02,113,0,0,0,0,0
4092,2025-03-02,114,12,0,0,0,12
4093,2025-03-02,115,0,0,0,0,0
4094,2025-03-02,116,21,0,0,0,21
4095,2025-03-02,117,10,0,0,0,10
4096,2025-03-02,118,18,0,0,0,18
4097,2025-03-02,119,19,0,0,0,19
4098,2025-03-02,120,0,0,0,0,0
4099,2025-03-02,121,0,0,0,0,0
4100,2025-03-02,122,4,0,0,0,4
4101,2025-03-02,123,19,0,3,0,16
4102,2025-03-02,124,0,0,0,0,0
4103,2025-03-02,125,5,0,0,0,5
4104,2025-03-02,126,2,10,0,0,12
4105,2025-03-02,127,15,0,0,0,15
4106,2025-03-02,128,0,0,0,0,0
4107,2025-03-02,129,11,0,0,0,11
4108,2025-03-02,130,8,0,0,0,8
4109,2025-03-02,131,33,0,2,0,31
4110,2025-03-02,132,0,0,0,0,0
4111,2025-03-02,133,0,0,0,0,0
4112,2025-03-02,134,14,0,4,0,10
4113,2025-03-02,135,12,0,1,0,11
4114,2025-03-02,136,0,0,0,0,0
4115,2025-03-02,137,0,0,0,0,0
4116,2025-03-02,138,3,0,1,0,2
4117,2025-03-02,139,21,0,0,0,21
4118,2025-03-02,140,0,0,0,0,0
4119,2025-03-02,141,2,0,1,0,1
4120,2025-03-02,142,27,0,3,0,24
4121,2025-03-02,143,38,0,0,0,38
4122,2025-03-02,144,0,0,0,0,0
4123,2025-03-02,145,15,0,0,0,15
4124,2025-03-02,146,6,0,0,0,6
4125,2025-03-02,147,0,0,0,0,0
4126,2025-03-02,148,9,0,0,0,9
4127,2025-03-02,149,19,0,0,0,19
4128,2025-03-02,150,5,0,0,0,5
4129,2025-03-02,151,44,0,0,0,44
4130,2025-03-02,152,24,0,1,0,23
4131,2025-03-02,153,0,0,0,0,0
4132,2025-03-02,154,0,0,0,0,0
4133,2025-03-02,155,9,0,0,0,9
4134,2025-03-02,156,20,0,2,0,18
4135,2025-03-02,157,27,0,0,0,27
4136,2025-03-02,158,26,0,0,0,26
4137,2025-03-02,159,17,0,1,0,16
4138,2025-03-02,160,24,0,0,0,24
4139,2025-03-02,161,22,0,1,0,21
4140,2025-03-02,162,0,0,0,0,0
4141,2025-03-02,163,9,0,0,0,9
4142,2025-03-02,164,21,0,0,0,21
4143,2025-03-02,165,5,0,0,0,5
4144,2025-03-02,166,14,40,1,0,53
4145,2025-03-02,167,21,0,0,0,21
4146,2025-03-02,168,31,0,1,0,30
4147,2025-03-02,169,7,0,0,0,7
4148,2025-03-02,170,21,0,2,0,19
4149,2025-03-03,101,21,0,1,0,20
4150,2025-03-03,102,0,0,0,0,0
4151,2025-03-03,103,0,0,0,0,0
4152,2025-03-03,104,12,0,1,0,11
4153,2025-03-03,105,11,0,0,0,11
4154,2025-03-03,106,24,0,0,0,24
4155,2025-03-03,108,9,0,0,0,9
4156,2025-03-03,109,12,0,0,0,12
4157,2025-03-03,110,25,0,1,0,24
4158,2025-03-03,112,38,0,0,0,38
4159,2025-03-03,113,0,0,0,0,0
4160,2025-03-03,114,12,0,0,0,12
4161,2025-03-03,115,0,0,0,0,0
4162,2025-03-03,116,21,0,0,0,21
4163,2025-03-03,117,10,0,0,0,10
4164,2025-03-03,118,18,0,1,0,17
4165,2025-03-03,119,19,0,1,0,18
4166,2025-03-03,120,0,0,0,0,0
4167,2025-03-03,121,0,0,0,0,0
4168,2025-03-03,122,4,0,0,0,4
4169,2025-03-03,123,16,0,1,0,15
4170,2025-03-03,124,0,0,0,0,0
4171,2025-03-03,125,5,0,0,0,5
4172,2025-03-03,126,12,0,0,0,12
4173,2025-03-03,127,15,0,0,0,15
4174,2025-03-03,128,0,0,0,0,0
4175,2025-03-03,129,11,0,0,0,11
4176,2025-03-03,130,8,0,0,0,8
4177,2025-03-03,131,31,0,2,0,29
4178,2025-03-03,132,0,0,0,0,0
4179,2025-03-03,133,0,0,0,0,0
4180,2025-03-03,134,10,0,0,0,10
4181,2025-03-03,135,11,0,0,0,11
4182,2025-03-03,136,0,0,0,0,0
4183,2025-03-03,137,0,0,0,0,0
4184,2025-03-03,138,2,19,0,0,21
4185,2025-03-03,139,21,0,1,0,20
4186,2025-03-03,140,0,0,0,0,0
4187,2025-03-03,141,1,0,1,0,0
4188,2025-03-03,142,24,0,1,0,23
4189,2025-03-03,143,38,0,2,0,36
4190,2025-03-03,144,0,0,0,0,0
4191,2025-03-03,145,15,0,1,0,14
4192,2025-03-03,146,6,0,0,0,6
4193,2025-03-03,147,0,0,0,0,0
4194,2025-03-03,148,9,0,0,0,9
4195,2025-03-03,149,19,0,0,0,19
4196,2025-03-03,150,5,0,0,0,5
4197,2025-03-03,151,44,0,3,0,41
4198,2025-03-03,152,23,0,0,0,23
4199,2025-03-03,153,0,0,0,0,0
4200,2025-03-03,154,0,0,0,0,0
4201,2025-03-03,155,9,0,0,0,9
4202,2025-03-03,156,18,0,3,0,15
4203,2025-03-03,157,27,0,1,0,26
4204,2025-03-03,158,26,0,0,0,26
4205,2025-03-03,159,16,0,1,0,15
4206,2025-03-03,160,24,0,0,0,24
4207,2025-03-03,161,21,0,2,0,19
4208,2025-03-03,162,0,0,0,0,0
4209,2025-03-03,163,9,0,0,0,9
4210,2025-03-03,164,21,0,0,0,21
4211,2025-03-03,165,5,0,0,-3,2
4212,2025-03-03,166,53,0,0,0,53
4213,2025-03-03,167,21,0,2,0,19
4214,2025-03-03,168,30,0,1,0,29
4215,2025-03-03,169,7,0,0,0,7
4216,2025-03-03,170,19,0,3,0,16
4217,2025-03-04,101,20,0,0,0,20
4218,2025-03-04,102,0,0,0,0,0
4219,2025-03-04,103,0,0,0,0,0
4220,2025-03-04,104,11,0,1,0,10
4221,2025-03-04,105,11,0,0,0,11
4222,2025-03-04,106,24,0,2,0,22
4223,2025-03-04,108,9,0,1,0,8
4224,2025-03-04,109,12,0,0,0,12
4225,2025-03-04,110,24,0,0,0,24
4226,2025-03-04,112,38,0,1,0,37
4227,2025-03-04,113,0,0,0,0,0
4228,2025-03-04,114,12,0,0,0,12
4229,2025-03-04,115,0,0,0,0,0
4230,2025-03-04,116,21,0,1,0,20
4231,2025-03-04,117,10,0,1,0,9
4232,2025-03-04,118,17,43,4,0,56
4233,2025-03-04,119,18,0,4,0,14
4234,2025-03-04,120,0,0,0,0,0
4235,2025-03-04,121,0,0,0,0,0
4236,2025-03-04,122,4,0,0,0,4
4237,2025-03-04,123,15,0,0,0,15
4238,2025-03-04,124,0,0,0,0,0
4239,2025-03-04,125,5,0,0,0,5
4240,2025-03-04,126,12,0,0,0,12
4241,2025-03-04,127,15,0,1,0,14
4242,2025-03-04,128,0,0,0,0,0
4243,2025-03-04,129,11,0,0,0,11
4244,2025-03-04,130,8,0,0,0,8
4245,2025-03-04,131,29,0,0,0,29
4246,2025-03-04,132,0,0,0,0,0
4247,2025-03-04,133,0,0,0,0,0
4248,2025-03-04,134,10,0,0,0,10
4249,2025-03-04,135,11,0,0,0,11
4250,2025-03-04,136,0,0,0,0,0
4251,2025-03-04,137,0,0,0,0,0
4252,2025-03-04,138,21,0,1,0,20
4253,2025-03-04,139,20,0,0,0,20
4254,2025-03-04,140,0,0,0,0,0
4255,2025-03-04,141,0,22,1,0,21
4256,2025-03-04,142,23,0,2,0,21
4257,2025-03-04,143,36,0,2,0,34
4258,2025-03-04,144,0,0,0,0,0
4259,2025-03-04,145,14,0,0,0,14
4260,2025-03-04,146,6,0,0,0,6
4261,2025-03-04,147,0,0,0,0,0
4262,2025-03-04,148,9,0,1,0,8
4263,2025-03-04,149,19,0,0,0,19
4264,2025-03-04,150,5,0,0,0,5
4265,2025-03-04,151,41,0,3,0,38
4266,2025-03-04,152,23,0,1,0,22
4267,2025-03-04,153,0,0,0,0,0
4268,2025-03-04,154,0,0,0,0,0
4269,2025-03-04,155,9,0,1,0,8
4270,2025-03-04,156,15,0,1,0,14
4271,2025-03-04,157,26,0,1,0,25
4272,2025-03-04,158,26,0,0,0,26
4273,2025-03-04,159,15,0,2,0,13
4274,2025-03-04,160,24,0,0,0,24
4275,2025-03-04,161,19,0,0,0,19
4276,2025-03-04,162,0,0,0,0,0
4277,2025-03-04,163,9,0,0,0,9
4278,2025-03-04,164,21,0,0,0,21
4279,2025-03-04,165,2,0,0,0,2
4280,2025-03-04,166,53,0,1,0,52
4281,2025-03-04,167,19,0,3,0,16
4282,2025-03-04,168,29,0,2,0,27
4283,2025-03-04,169,7,0,0,0,7
4284,2025-03-04,170,16,0,0,0,16
4285,2025-03-05,101,20,0,0,0,20
4286,2025-03-05,102,0,0,0,0,0
4287,2025-03-05,103,0,0,0,0,0
4288,2025-03-05,104,10,0,1,0,9
4289,2025-03-05,105,11,0,0,0,11
4290,2025-03-05,106,22,0,0,0,22
4291,2025-03-05,108,8,0,0,0,8
4292,2025-03-05,109,12,0,3,0,9
4293,2025-03-05,110,24,0,1,0,23
4294,2025-03-05,112,37,0,1,0,36
4295,2025-03-05,113,0,0,0,0,0
4296,2025-03-05,114,12,0,0,0,12
4297,2025-03-05,115,0,0,0,0,0
4298,2025-03-05,116,20,0,0,0,20
4299,2025-03-05,117,9,0,1,0,8
4300,2025-03-05,118,56,0,0,0,56
4301,2025-03-05,119,14,0,2,0,12
4302,2025-03-05,120,0,0,0,0,0
4303,2025-03-05,121,0,0,0,0,0
4304,2025-03-05,122,4,0,0,0,4
4305,2025-03-05,123,15,0,3,0,12
4306,2025-03-05,124,0,0,0,0,0
4307,2025-03-05,125,5,0,0,0,5
4308,2025-03-05,126,12,0,0,0,12
4309,2025-03-05,127,14,0,3,0,11
4310,2025-03-05,128,0,0,0,0,0
4311,2025-03-05,129,11,0,0,0,11
4312,2025-03-05,130,8,0,0,0,8
4313,2025-03-05,131,29,0,0,0,29
4314,2025-03-05,132,0,0,0,0,0
4315,2025-03-05,133,0,0,0,0,0
4316,2025-03-05,134,10,0,0,0,10
4317,2025-03-05,135,11,0,2,0,9
4318,2025-03-05,136,0,0,0,0,0
4319,2025-03-05,137,0,0,0,0,0
4320,2025-03-05,138,20,0,0,0,20
4321,2025-03-05,139,20,0,0,0,20
4322,2025-03-05,140,0,0,0,0,0
4323,2025-03-05,141,21,0,0,0,21
4324,2025-03-05,142,21,0,2,0,19
4325,2025-03-05,143,34,0,3,0,31
4326,2025-03-05,144,0,0,0,0,0
4327,2025-03-05,145,14,0,1,0,13
4328,2025-03-05,146,6,0,1,0,5
4329,2025-03-05,147,0,0,0,0,0
4330,2025-03-05,148,8,0,0,0,8
4331,2025-03-05,149,19,0,1,0,18
4332,2025-03-05,150,5,0,1,0,4
4333,2025-03-05,151,38,0,1,0,37
4334,2025-03-05,152,22,0,0,0,22
4335,2025-03-05,153,0,0,0,0,0
4336,2025-03-05,154,0,0,0,0,0
4337,2025-03-05,155,8,0,3,0,5
4338,2025-03-05,156,14,0,1,0,13
4339,2025-03-05,157,25,0,0,0,25
4340,2025-03-05,158,26,0,0,0,26
4341,2025-03-05,159,13,41,2,0,52
4342,2025-03-05,160,24,0,0,0,24
4343,2025-03-05,161,19,0,2,0,17
4344,2025-03-05,162,0,0,0,0,0
4345,2025-03-05,163,9,0,0,0,9
4346,2025-03-05,164,21,0,0,0,21
4347,2025-03-05,165,2,0,0,0,2
4348,2025-03-05,166,52,0,2,0,50
4349,2025-03-05,167,16,0,1,0,15
4350,2025-03-05,168,27,0,0,0,27
4351,2025-03-05,169,7,0,1,0,6
4352,2025-03-05,170,16,45,0,0,61
4353,2025-03-06,101,20,0,0,0,20
4354,2025-03-06,102,0,0,0,0,0
4355,2025-03-06,103,0,0,0,0,0
4356,2025-03-06,104,9,0,1,0,8
4357,2025-03-06,105,11,0,0,0,11
4358,2025-03-06,106,22,0,0,0,22
4359,2025-03-06,108,8,0,0,0,8
4360,2025-03-06,109,9,0,0,0,9
4361,2025-03-06,110,23,0,2,0,21
4362,2025-03-06,112,36,0,1,0,35
4363,2025-03-06,113,0,0,0,0,0
4364,2025-03-06,114,12,0,0,0,12
4365,2025-03-06,115,0,0,0,0,0
4366,2025-03-06,116,20,0,0,0,20
4367,2025-03-06,117,8,0,1,0,7
4368,2025-03-06,118,56,0,1,0,55
4369,2025-03-06,119,12,0,1,0,11
4370,2025-03-06,120,0,0,0,0,0
4371,2025-03-06,121,0,0,0,0,0
4372,2025-03-06,122,4,0,0,0,4
4373,2025-03-06,123,12,0,2,0,10
4374,2025-03-06,124,0,0,0,0,0
4375,2025-03-06,125,5,0,0,0,5
4376,2025-03-06,126,12,0,0,0,12
4377,2025-03-06,127,11,0,1,0,10
4378,2025-03-06,128,0,0,0,0,0
4379,2025-03-06,129,11,0,0,0,11
4380,2025-03-06,130,8,0,0,0,8
4381,2025-03-06,131,29,0,0,0,29
4382,2025-03-06,132,0,0,0,0,0
4383,2025-03-06,133,0,0,0,0,0
4384,2025-03-06,134,10,0,1,0,9
4385,2025-03-06,135,9,0,1,0,8
4386,2025-03-06,136,0,0,0,0,0
4387,2025-03-06,137,0,0,0,0,0
4388,2025-03-06,138,20,0,0,0,20
4389,2025-03-06,139,20,0,0,0,20
4390,2025-03-06,140,0,0,0,0,0
4391,2025-03-06,141,21,0,2,0,19
4392,2025-03-06,142,19,0,3,0,16
4393,2025-03-06,143,31,0,3,0,28
4394,2025-03-06,144,0,0,0,0,0
4395,2025-03-06,145,13,0,0,0,13
4396,2025-03-06,146,5,0,0,0,5
4397,2025-03-06,147,0,0,0,0,0
4398,2025-03-06,148,8,0,0,0,8
4399,2025-03-06,149,18,0,1,0,17
4400,2025-03-06,150,4,0,0,0,4
4401,2025-03-06,151,37,0,2,0,35
4402,2025-03-06,152,22,0,0,0,22
4403,2025-03-06,153,0,0,0,0,0
4404,2025-03-06,154,0,0,0,0,0
4405,2025-03-06,155,5,0,0,0,5
4406,2025-03-06,156,13,0,1,0,12
4407,2025-03-06,157,25,0,1,0,24
4408,2025-03-06,158,26,0,3,0,23
4409,2025-03-06,159,52,0,2,0,50
4410,2025-03-06,160,24,0,1,0,23
4411,2025-03-06,161,17,0,0,0,17
4412,2025-03-06,162,0,0,0,0,0
4413,2025-03-06,163,9,0,0,0,9
4414,2025-03-06,164,21,0,1,0,20
4415,2025-03-06,165,2,0,0,0,2
4416,2025-03-06,166,50,0,2,0,48
4417,2025-03-06,167,15,0,2,0,13
4418,2025-03-06,168,27,0,0,0,27
4419,2025-03-06,169,6,0,1,0,5
4420,2025-03-06,170,61,0,1,0,60
4421,2025-03-07,101,20,0,0,0,20
4422,2025-03-07,102,0,0,0,0,0
4423,2025-03-07,103,0,0,0,0,0
4424,2025-03-07,104,8,0,1,0,7
4425,2025-03-07,105,11,0,1,0,10
4426,2025-03-07,106,22,0,0,0,22
4427,2025-03-07,108,8,0,1,0,7
4428,2025-03-07,109,9,0,0,0,9
4429,2025-03-07,110,21,0,3,0,18
4430,2025-03-07,112,35,0,0,0,35
4431,2025-03-07,113,0,0,0,0,0
4432,2025-03-07,114,12,0,0,0,12
4433,2025-03-07,115,0,0,0,0,0
4434,2025-03-07,116,20,0,1,0,19
4435,2025-03-07,117,7,0,1,0,6
4436,2025-03-07,118,55,0,0,0,55
4437,2025-03-07,119,11,44,0,0,55
4438,2025-03-07,120,0,0,0,0,0
4439,2025-03-07,121,0,0,0,0,0
4440,2025-03-07,122,4,0,0,0,4
4441,2025-03-07,123,10,0,1,0,9
4442,2025-03-07,124,0,0,0,0,0
4443,2025-03-07,125,5,0,0,0,5
4444,2025-03-07,126,12,0,0,0,12
4445,2025-03-07,127,10,0,0,0,10
4446,2025-03-07,128,0,0,0,0,0
4447,2025-03-07,129,11,0,0,0,11
4448,2025-03-07,130,8,0,1,0,7
4449,2025-03-07,131,29,0,1,0,28
4450,2025-03-07,132,0,0,0,0,0
4451,2025-03-07,133,0,0,0,0,0
4452,2025-03-07,134,9,0,1,0,8
4453,2025-03-07,135,8,0,0,0,8
4454,2025-03-07,136,0,0,0,0,0
4455,2025-03-07,137,0,0,0,0,0
4456,2025-03-07,138,20,0,0,0,20
4457,2025-03-07,139,20,0,2,0,18
4458,2025-03-07,140,0,0,0,0,0
4459,2025-03-07,141,19,0,0,0,19
4460,2025-03-07,142,16,0,0,0,16
4461,2025-03-07,143,28,0,0,0,28
4462,2025-03-07,144,0,0,0,0,0
4463,2025-03-07,145,13,0,1,0,12
4464,2025-03-07,146,5,0,0,0,5
4465,2025-03-07,147,0,0,0,0,0
4466,2025-03-07,148,8,0,0,0,8
4467,2025-03-07,149,17,0,0,0,17
4468,2025-03-07,150,4,0,1,0,3
4469,2025-03-07,151,35,0,0,0,35
4470,2025-03-07,152,22,0,0,0,22
4471,2025-03-07,153,0,0,0,0,0
4472,2025-03-07,154,0,0,0,0,0
4473,2025-03-07,155,5,0,0,0,5
4474,2025-03-07,156,12,44,2,0,54
4475,2025-03-07,157,24,0,1,0,23
4476,2025-03-07,158,23,0,0,0,23
4477,2025-03-07,159,50,0,0,0,50
4478,2025-03-07,160,23,0,0,0,23
4479,2025-03-07,161,17,0,0,0,17
4480,2025-03-07,162,0,0,0,0,0
4481,2025-03-07,163,9,0,0,0,9
4482,2025-03-07,164,20,0,0,0,20
4483,2025-03-07,165,2,0,0,0,2
4484,2025-03-07,166,48,0,1,0,47
4485,2025-03-07,167,13,0,3,0,10
4486,2025-03-07,168,27,0,1,0,26
4487,2025-03-07,169,5,0,0,0,5
4488,2025-03-07,170,60,0,2,0,58
4489,2025-03-08,101,20,0,0,0,20
4490,2025-03-08,102,0,0,0,0,0
4491,2025-03-08,103,0,0,0,0,0
4492,2025-03-08,104,7,22,0,0,29
4493,2025-03-08,105,10,0,0,0,10
4494,2025-03-08,106,22,0,1,0,21
4495,2025-03-08,108,7,0,0,0,7
4496,2025-03-08,109,9,0,1,0,8
4497,2025-03-08,110,18,0,2,0,16
4498,2025-03-08,112,35,0,0,0,35
4499,2025-03-08,113,0,0,0,0,0
4500,2025-03-08,114,12,0,0,0,12
4501,2025-03-08,115,0,0,0,0,0
4502,2025-03-08,116,19,0,2,0,17
4503,2025-03-08,117,6,0,1,0,5
4504,2025-03-08,118,55,0,4,0,51
4505,2025-03-08,119,55,0,1,0,54
4506,2025-03-08,120,0,0,0,0,0
4507,2025-03-08,121,0,0,0,0,0
4508,2025-03-08,122,4,0,0,0,4
4509,2025-03-08,123,9,0,0,0,9
4510,2025-03-08,124,0,0,0,0,0
4511,2025-03-08,125,5,0,0,0,5
4512,2025-03-08,126,12,0,0,0,12
4513,2025-03-08,127,10,0,0,0,10
4514,2025-03-08,128,0,0,0,0,0
4515,2025-03-08,129,11,0,0,0,11
4516,2025-03-08,130,7,0,0,0,7
4517,2025-03-08,131,28,0,1,0,27
4518,2025-03-08,132,0,0,0,0,0
4519,2025-03-08,133,0,0,0,0,0
4520,2025-03-08,134,8,0,2,0,6
4521,2025-03-08,135,8,0,1,0,7
4522,2025-03-08,136,0,0,0,0,0
4523,2025-03-08,137,0,0,0,0,0
4524,2025-03-08,138,20,0,1,0,19
4525,2025-03-08,139,18,0,0,0,18
4526,2025-03-08,140,0,0,0,0,0
4527,2025-03-08,141,19,0,4,0,15
4528,2025-03-08,142,16,47,2,0,61
4529,2025-03-08,143,28,0,2,0,26
4530,2025-03-08,144,0,0,0,0,0
4531,2025-03-08,145,12,0,0,0,12
4532,2025-03-08,146,5,0,1,0,4
4533,2025-03-08,147,0,0,0,0,0
4534,2025-03-08,148,8,0,0,0,8
4535,2025-03-08,149,17,0,1,0,16
4536,2025-03-08,150,3,10,0,0,13
4537,2025-03-08,151,35,0,1,0,34
4538,2025-03-08,152,22,0,0,0,22
4539,2025-03-08,153,0,0,0,0,0
4540,2025-03-08,154,0,0,0,0,0
4541,2025-03-08,155,5,0,1,0,4
4542,2025-03-08,156,54,0,0,0,54
4543,2025-03-08,157,23,0,2,0,21
4544,2025-03-08,158,23,0,2,-3,18
4545,2025-03-08,159,50,0,1,0,49
4546,2025-03-08,160,23,0,1,0,22
4547,2025-03-08,161,17,0,1,0,16
4548,2025-03-08,162,0,0,0,0,0
4549,2025-03-08,163,9,0,0,0,9
4550,2025-03-08,164,20,0,0,0,20
4551,2025-03-08,165,2,0,0,0,2
4552,2025-03-08,166,47,0,0,0,47
4553,2025-03-08,167,10,40,1,0,49
4554,2025-03-08,168,26,0,0,0,26
4555,2025-03-08,169,5,0,0,0,5
4556,2025-03-08,170,58,0,2,0,56
4557,2025-03-09,101,20,0,1,0,19
4558,2025-03-09,102,0,0,0,0,0
4559,2025-03-09,103,0,0,0,0,0
4560,2025-03-09,104,29,0,1,0,28
4561,2025-03-09,105,10,0,0,0,10
4562,2025-03-09,106,21,0,1,0,20
4563,2025-03-09,108,7,0,0,0,7
4564,2025-03-09,109,8,0,1,0,7
4565,2025-03-09,110,16,0,0,0,16
4566,2025-03-09,112,35,0,1,0,34
4567,2025-03-09,113,0,0,0,0,0
4568,2025-03-09,114,12,0,0,0,12
4569,2025-03-09,115,0,0,0,0,0
4570,2025-03-09,116,17,0,0,0,17
4571,2025-03-09,117,5,0,1,0,4
4572,2025-03-09,118,51,0,0,0,51
4573,2025-03-09,119,54,0,3,0,51
4574,2025-03-09,120,0,0,0,0,0
4575,2025-03-09,121,0,0,0,0,0
4576,2025-03-09,122,4,0,0,0,4
4577,2025-03-09,123,9,0,1,0,8
4578,2025-03-09,124,0,0,0,0,0
4579,2025-03-09,125,5,0,0,0,5
4580,2025-03-09,126,12,0,1,0,11
4581,2025-03-09,127,10,0,0,0,10
4582,2025-03-09,128,0,0,0,0,0
4583,2025-03-09,129,11,0,0,0,11
4584,2025-03-09,130,7,0,0,0,7
4585,2025-03-09,131,27,0,0,0,27
4586,2025-03-09,132,0,0,0,0,0
4587,2025-03-09,133,0,0,0,0,0
4588,2025-03-09,134,6,0,0,0,6
4589,2025-03-09,135,7,0,1,0,6
4590,2025-03-09,136,0,0,0,0,0
4591,2025-03-09,137,0,0,0,0,0
4592,2025-03-09,138,19,0,1,0,18
4593,2025-03-09,139,18,0,0,0,18
4594,2025-03-09,140,0,0,0,0,0
4595,2025-03-09,141,15,0,0,0,15
4596,2025-03-09,142,61,0,1,0,60
4597,2025-03-09,143,26,0,0,0,26
4598,2025-03-09,144,0,0,0,0,0
4599,2025-03-09,145,12,0,0,0,12
4600,2025-03-09,146,4,0,1,0,3
4601,2025-03-09,147,0,0,0,0,0
4602,2025-03-09,148,8,0,0,0,8
4603,2025-03-09,149,16,0,0,0,16
4604,2025-03-09,150,13,0,1,0,12
4605,2025-03-09,151,34,0,2,0,32
4606,2025-03-09,152,22,0,1,-3,18
4607,2025-03-09,153,0,0,0,0,0
4608,2025-03-09,154,0,0,0,0,0
4609,2025-03-09,155,4,0,0,0,4
4610,2025-03-09,156,54,0,3,0,51
4611,2025-03-09,157,21,0,1,0,20
4612,2025-03-09,158,18,0,1,0,17
4613,2025-03-09,159,49,0,0,0,49
4614,2025-03-09,160,22,0,0,0,22
4615,2025-03-09,161,16,0,0,0,16
4616,2025-03-09,162,0,0,0,0,0
4617,2025-03-09,163,9,0,0,0,9
4618,2025-03-09,164,20,0,0,0,20
4619,2025-03-09,165,2,0,1,0,1
4620,2025-03-09,166,47,0,0,0,47
4621,2025-03-09,167,49,0,0,0,49
4622,2025-03-09,168,26,0,0,0,26
4623,2025-03-09,169,5,0,0,0,5
4624,2025-03-09,170,56,0,0,0,56
4625,2025-03-10,101,19,0,2,0,17
4626,2025-03-10,102,0,0,0,0,0
4627,2025-03-10,103,0,0,0,0,0
4628,2025-03-10,104,28,0,0,0,28
4629,2025-03-10,105,10,0,1,0,9
4630,2025-03-10,106,20,0,3,0,17
4631,2025-03-10,108,7,0,0,0,7
4632,2025-03-10,109,7,22,1,0,28
4633,2025-03-10,110,16,0,1,0,15
4634,2025-03-10,112,34,0,2,0,32
4635,2025-03-10,113,0,0,0,0,0
4636,2025-03-10,114,12,0,0,0,12
4637,2025-03-10,115,0,0,0,0,0
4638,2025-03-10,116,17,0,0,0,17
4639,2025-03-10,117,4,0,0,0,4
4640,2025-03-10,118,51,0,1,0,50
4641,2025-03-10,119,51,0,1,0,50
4642,2025-03-10,120,0,0,0,0,0
4643,2025-03-10,121,0,0,0,0,0
4644,2025-03-10,122,4,0,0,0,4
4645,2025-03-10,123,8,24,0,0,32
4646,2025-03-10,124,0,0,0,0,0
4647,2025-03-10,125,5,0,0,0,5
4648,2025-03-10,126,11,0,0,0,11
4649,2025-03-10,127,10,0,1,0,9
4650,2025-03-10,128,0,0,0,0,0
4651,2025-03-10,129,11,0,0,0,11
4652,2025-03-10,130,7,0,0,0,7
4653,2025-03-10,131,27,0,0,0,27
4654,2025-03-10,132,0,0,0,0,0
4655,2025-03-10,133,0,0,0,0,0
4656,2025-03-10,134,6,0,0,0,6
4657,2025-03-10,135,6,0,0,0,6
4658,2025-03-10,136,0,0,0,0,0
4659,2025-03-10,137,0,0,0,0,0
4660,2025-03-10,138,18,0,2,0,16
4661,2025-03-10,139,18,0,0,0,18
4662,2025-03-10,140,0,0,0,0,0
4663,2025-03-10,141,15,0,0,0,15
4664,2025-03-10,142,60,0,0,0,60
4665,2025-03-10,143,26,0,1,0,25
4666,2025-03-10,144,0,0,0,0,0
4667,2025-03-10,145,12,0,1,0,11
4668,2025-03-10,146,3,0,0,0,3
4669,2025-03-10,147,0,0,0,0,0
4670,2025-03-10,148,8,0,0,0,8
4671,2025-03-10,149,16,0,0,0,16
4672,2025-03-10,150,12,0,0,0,12
4673,2025-03-10,151,32,0,1,0,31
4674,2025-03-10,152,18,0,0,0,18
4675,2025-03-10,153,0,0,0,0,0
4676,2025-03-10,154,0,0,0,0,0
4677,2025-03-10,155,4,0,0,0,4
4678,2025-03-10,156,51,0,1,0,50
4679,2025-03-10,157,20,0,0,0,20
